#Image CLASS-ID SPECIES BREED ID
#ID: 1:37 Class ids
#SPECIES: 1:Cat 2:Dog
#BREED ID: 1-25:Cat 1:12:Dog
#All images with 1st letter as captial are cat images
#images with small first letter are dog images
Abyssinian_69 1 1 1
Abyssinian_6 1 1 1
Abyssinian_70 1 1 1
Abyssinian_71 1 1 1
Abyssinian_72 1 1 1
Abyssinian_73 1 1 1
Abyssinian_74 1 1 1
Abyssinian_75 1 1 1
Abyssinian_76 1 1 1
Abyssinian_77 1 1 1
Abyssinian_78 1 1 1
Abyssinian_79 1 1 1
Abyssinian_7 1 1 1
Abyssinian_80 1 1 1
Abyssinian_81 1 1 1
Abyssinian_83 1 1 1
Abyssinian_84 1 1 1
Abyssinian_85 1 1 1
Abyssinian_86 1 1 1
Abyssinian_87 1 1 1
Abyssinian_88 1 1 1
Abyssinian_89 1 1 1
Abyssinian_8 1 1 1
Abyssinian_90 1 1 1
Abyssinian_91 1 1 1
Abyssinian_92 1 1 1
Abyssinian_93 1 1 1
Abyssinian_94 1 1 1
Abyssinian_95 1 1 1
Abyssinian_96 1 1 1
Abyssinian_97 1 1 1
Abyssinian_98 1 1 1
Abyssinian_99 1 1 1
Abyssinian_9 1 1 1
american_bulldog_203 2 2 1
american_bulldog_205 2 2 1
american_bulldog_207 2 2 1
american_bulldog_208 2 2 1
american_bulldog_209 2 2 1
american_bulldog_20 2 2 1
american_bulldog_211 2 2 1
american_bulldog_212 2 2 1
american_bulldog_214 2 2 1
american_bulldog_216 2 2 1
american_bulldog_217 2 2 1
american_bulldog_218 2 2 1
american_bulldog_21 2 2 1
american_bulldog_220 2 2 1
american_bulldog_221 2 2 1
american_bulldog_224 2 2 1
american_bulldog_22 2 2 1
american_bulldog_23 2 2 1
american_bulldog_24 2 2 1
american_bulldog_25 2 2 1
american_bulldog_26 2 2 1
american_bulldog_27 2 2 1
american_bulldog_28 2 2 1
american_bulldog_29 2 2 1
american_bulldog_2 2 2 1
american_bulldog_30 2 2 1
american_bulldog_31 2 2 1
american_bulldog_32 2 2 1
american_bulldog_33 2 2 1
american_bulldog_34 2 2 1
american_bulldog_35 2 2 1
american_bulldog_36 2 2 1
american_bulldog_37 2 2 1
american_bulldog_38 2 2 1
american_bulldog_39 2 2 1
american_bulldog_3 2 2 1
american_bulldog_40 2 2 1
american_bulldog_41 2 2 1
american_bulldog_42 2 2 1
american_bulldog_43 2 2 1
american_bulldog_44 2 2 1
american_bulldog_45 2 2 1
american_bulldog_46 2 2 1
american_bulldog_47 2 2 1
american_bulldog_48 2 2 1
american_bulldog_49 2 2 1
american_bulldog_50 2 2 1
american_bulldog_51 2 2 1
american_bulldog_52 2 2 1
american_bulldog_53 2 2 1
american_bulldog_54 2 2 1
american_bulldog_55 2 2 1
american_bulldog_56 2 2 1
american_bulldog_57 2 2 1
american_bulldog_58 2 2 1
american_bulldog_59 2 2 1
american_bulldog_5 2 2 1
american_bulldog_60 2 2 1
american_bulldog_61 2 2 1
american_bulldog_62 2 2 1
american_bulldog_63 2 2 1
american_bulldog_64 2 2 1
american_bulldog_65 2 2 1
american_bulldog_66 2 2 1
american_bulldog_67 2 2 1
american_bulldog_68 2 2 1
american_bulldog_69 2 2 1
american_bulldog_6 2 2 1
american_bulldog_70 2 2 1
american_bulldog_71 2 2 1
american_bulldog_72 2 2 1
american_bulldog_73 2 2 1
american_bulldog_74 2 2 1
american_bulldog_75 2 2 1
american_bulldog_76 2 2 1
american_bulldog_77 2 2 1
american_bulldog_78 2 2 1
american_bulldog_79 2 2 1
american_bulldog_7 2 2 1
american_bulldog_80 2 2 1
american_bulldog_81 2 2 1
american_bulldog_82 2 2 1
american_bulldog_83 2 2 1
american_bulldog_84 2 2 1
american_bulldog_85 2 2 1
american_bulldog_86 2 2 1
american_bulldog_87 2 2 1
american_bulldog_89 2 2 1
american_bulldog_8 2 2 1
american_bulldog_90 2 2 1
american_bulldog_91 2 2 1
american_bulldog_92 2 2 1
american_bulldog_93 2 2 1
american_bulldog_94 2 2 1
american_bulldog_95 2 2 1
american_bulldog_96 2 2 1
american_bulldog_97 2 2 1
american_bulldog_98 2 2 1
american_bulldog_99 2 2 1
american_bulldog_9 2 2 1
american_pit_bull_terrier_191 3 2 2
american_pit_bull_terrier_192 3 2 2
american_pit_bull_terrier_193 3 2 2
american_pit_bull_terrier_194 3 2 2
american_pit_bull_terrier_195 3 2 2
american_pit_bull_terrier_196 3 2 2
american_pit_bull_terrier_197 3 2 2
american_pit_bull_terrier_198 3 2 2
american_pit_bull_terrier_199 3 2 2
american_pit_bull_terrier_19 3 2 2
american_pit_bull_terrier_1 3 2 2
american_pit_bull_terrier_200 3 2 2
american_pit_bull_terrier_201 3 2 2
american_pit_bull_terrier_202 3 2 2
american_pit_bull_terrier_203 3 2 2
american_pit_bull_terrier_204 3 2 2
american_pit_bull_terrier_20 3 2 2
american_pit_bull_terrier_21 3 2 2
american_pit_bull_terrier_22 3 2 2
american_pit_bull_terrier_23 3 2 2
american_pit_bull_terrier_24 3 2 2
american_pit_bull_terrier_25 3 2 2
american_pit_bull_terrier_26 3 2 2
american_pit_bull_terrier_27 3 2 2
american_pit_bull_terrier_28 3 2 2
american_pit_bull_terrier_29 3 2 2
american_pit_bull_terrier_2 3 2 2
american_pit_bull_terrier_30 3 2 2
american_pit_bull_terrier_31 3 2 2
american_pit_bull_terrier_32 3 2 2
american_pit_bull_terrier_33 3 2 2
american_pit_bull_terrier_35 3 2 2
american_pit_bull_terrier_36 3 2 2
american_pit_bull_terrier_37 3 2 2
american_pit_bull_terrier_38 3 2 2
american_pit_bull_terrier_39 3 2 2
american_pit_bull_terrier_40 3 2 2
american_pit_bull_terrier_41 3 2 2
american_pit_bull_terrier_42 3 2 2
american_pit_bull_terrier_43 3 2 2
american_pit_bull_terrier_44 3 2 2
american_pit_bull_terrier_45 3 2 2
american_pit_bull_terrier_46 3 2 2
american_pit_bull_terrier_47 3 2 2
american_pit_bull_terrier_48 3 2 2
american_pit_bull_terrier_49 3 2 2
american_pit_bull_terrier_4 3 2 2
american_pit_bull_terrier_50 3 2 2
american_pit_bull_terrier_51 3 2 2
american_pit_bull_terrier_52 3 2 2
american_pit_bull_terrier_53 3 2 2
american_pit_bull_terrier_54 3 2 2
american_pit_bull_terrier_55 3 2 2
american_pit_bull_terrier_56 3 2 2
american_pit_bull_terrier_57 3 2 2
american_pit_bull_terrier_58 3 2 2
american_pit_bull_terrier_59 3 2 2
american_pit_bull_terrier_5 3 2 2
american_pit_bull_terrier_60 3 2 2
american_pit_bull_terrier_61 3 2 2
american_pit_bull_terrier_62 3 2 2
american_pit_bull_terrier_63 3 2 2
american_pit_bull_terrier_64 3 2 2
american_pit_bull_terrier_65 3 2 2
american_pit_bull_terrier_66 3 2 2
american_pit_bull_terrier_67 3 2 2
american_pit_bull_terrier_68 3 2 2
american_pit_bull_terrier_69 3 2 2
american_pit_bull_terrier_6 3 2 2
american_pit_bull_terrier_70 3 2 2
american_pit_bull_terrier_71 3 2 2
american_pit_bull_terrier_72 3 2 2
american_pit_bull_terrier_73 3 2 2
american_pit_bull_terrier_74 3 2 2
american_pit_bull_terrier_75 3 2 2
american_pit_bull_terrier_76 3 2 2
american_pit_bull_terrier_77 3 2 2
american_pit_bull_terrier_78 3 2 2
american_pit_bull_terrier_79 3 2 2
american_pit_bull_terrier_7 3 2 2
american_pit_bull_terrier_80 3 2 2
american_pit_bull_terrier_81 3 2 2
american_pit_bull_terrier_82 3 2 2
american_pit_bull_terrier_84 3 2 2
american_pit_bull_terrier_86 3 2 2
american_pit_bull_terrier_87 3 2 2
american_pit_bull_terrier_88 3 2 2
american_pit_bull_terrier_89 3 2 2
american_pit_bull_terrier_8 3 2 2
american_pit_bull_terrier_90 3 2 2
american_pit_bull_terrier_91 3 2 2
american_pit_bull_terrier_92 3 2 2
american_pit_bull_terrier_93 3 2 2
american_pit_bull_terrier_94 3 2 2
american_pit_bull_terrier_95 3 2 2
american_pit_bull_terrier_96 3 2 2
american_pit_bull_terrier_97 3 2 2
american_pit_bull_terrier_98 3 2 2
american_pit_bull_terrier_99 3 2 2
american_pit_bull_terrier_9 3 2 2
basset_hound_191 4 2 3
basset_hound_192 4 2 3
basset_hound_193 4 2 3
basset_hound_194 4 2 3
basset_hound_195 4 2 3
basset_hound_196 4 2 3
basset_hound_197 4 2 3
basset_hound_198 4 2 3
basset_hound_199 4 2 3
basset_hound_19 4 2 3
basset_hound_1 4 2 3
basset_hound_200 4 2 3
basset_hound_20 4 2 3
basset_hound_21 4 2 3
basset_hound_22 4 2 3
basset_hound_23 4 2 3
basset_hound_24 4 2 3
basset_hound_25 4 2 3
basset_hound_26 4 2 3
basset_hound_27 4 2 3
basset_hound_28 4 2 3
basset_hound_29 4 2 3
basset_hound_2 4 2 3
basset_hound_30 4 2 3
basset_hound_31 4 2 3
basset_hound_32 4 2 3
basset_hound_33 4 2 3
basset_hound_34 4 2 3
basset_hound_35 4 2 3
basset_hound_36 4 2 3
basset_hound_37 4 2 3
basset_hound_38 4 2 3
basset_hound_39 4 2 3
basset_hound_3 4 2 3
basset_hound_40 4 2 3
basset_hound_41 4 2 3
basset_hound_42 4 2 3
basset_hound_43 4 2 3
basset_hound_44 4 2 3
basset_hound_45 4 2 3
basset_hound_46 4 2 3
basset_hound_47 4 2 3
basset_hound_48 4 2 3
basset_hound_49 4 2 3
basset_hound_4 4 2 3
basset_hound_50 4 2 3
basset_hound_51 4 2 3
basset_hound_52 4 2 3
basset_hound_53 4 2 3
basset_hound_54 4 2 3
basset_hound_55 4 2 3
basset_hound_56 4 2 3
basset_hound_57 4 2 3
basset_hound_58 4 2 3
basset_hound_59 4 2 3
basset_hound_5 4 2 3
basset_hound_60 4 2 3
basset_hound_61 4 2 3
basset_hound_62 4 2 3
basset_hound_63 4 2 3
basset_hound_64 4 2 3
basset_hound_65 4 2 3
basset_hound_66 4 2 3
basset_hound_67 4 2 3
basset_hound_68 4 2 3
basset_hound_69 4 2 3
basset_hound_6 4 2 3
basset_hound_70 4 2 3
basset_hound_71 4 2 3
basset_hound_72 4 2 3
basset_hound_73 4 2 3
basset_hound_74 4 2 3
basset_hound_75 4 2 3
basset_hound_76 4 2 3
basset_hound_77 4 2 3
basset_hound_78 4 2 3
basset_hound_79 4 2 3
basset_hound_7 4 2 3
basset_hound_80 4 2 3
basset_hound_81 4 2 3
basset_hound_82 4 2 3
basset_hound_83 4 2 3
basset_hound_84 4 2 3
basset_hound_85 4 2 3
basset_hound_86 4 2 3
basset_hound_87 4 2 3
basset_hound_88 4 2 3
basset_hound_89 4 2 3
basset_hound_8 4 2 3
basset_hound_90 4 2 3
basset_hound_91 4 2 3
basset_hound_92 4 2 3
basset_hound_93 4 2 3
basset_hound_94 4 2 3
basset_hound_95 4 2 3
basset_hound_96 4 2 3
basset_hound_97 4 2 3
basset_hound_98 4 2 3
basset_hound_99 4 2 3
basset_hound_9 4 2 3
beagle_195 5 2 4
beagle_196 5 2 4
beagle_197 5 2 4
beagle_198 5 2 4
beagle_199 5 2 4
beagle_19 5 2 4
beagle_1 5 2 4
beagle_200 5 2 4
beagle_201 5 2 4
beagle_202 5 2 4
beagle_203 5 2 4
beagle_204 5 2 4
beagle_20 5 2 4
beagle_21 5 2 4
beagle_22 5 2 4
beagle_23 5 2 4
beagle_24 5 2 4
beagle_25 5 2 4
beagle_26 5 2 4
beagle_27 5 2 4
beagle_28 5 2 4
beagle_29 5 2 4
beagle_2 5 2 4
beagle_30 5 2 4
beagle_31 5 2 4
beagle_32 5 2 4
beagle_33 5 2 4
beagle_34 5 2 4
beagle_35 5 2 4
beagle_36 5 2 4
beagle_37 5 2 4
beagle_38 5 2 4
beagle_39 5 2 4
beagle_3 5 2 4
beagle_40 5 2 4
beagle_41 5 2 4
beagle_42 5 2 4
beagle_43 5 2 4
beagle_44 5 2 4
beagle_45 5 2 4
beagle_46 5 2 4
beagle_47 5 2 4
beagle_48 5 2 4
beagle_49 5 2 4
beagle_4 5 2 4
beagle_50 5 2 4
beagle_51 5 2 4
beagle_52 5 2 4
beagle_53 5 2 4
beagle_54 5 2 4
beagle_55 5 2 4
beagle_56 5 2 4
beagle_57 5 2 4
beagle_58 5 2 4
beagle_59 5 2 4
beagle_5 5 2 4
beagle_60 5 2 4
beagle_61 5 2 4
beagle_62 5 2 4
beagle_63 5 2 4
beagle_64 5 2 4
beagle_65 5 2 4
beagle_66 5 2 4
beagle_67 5 2 4
beagle_68 5 2 4
beagle_69 5 2 4
beagle_6 5 2 4
beagle_70 5 2 4
beagle_71 5 2 4
beagle_72 5 2 4
beagle_73 5 2 4
beagle_74 5 2 4
beagle_75 5 2 4
beagle_76 5 2 4
beagle_77 5 2 4
beagle_78 5 2 4
beagle_79 5 2 4
beagle_7 5 2 4
beagle_80 5 2 4
beagle_81 5 2 4
beagle_82 5 2 4
beagle_83 5 2 4
beagle_84 5 2 4
beagle_85 5 2 4
beagle_86 5 2 4
beagle_87 5 2 4
beagle_88 5 2 4
beagle_89 5 2 4
beagle_8 5 2 4
beagle_90 5 2 4
beagle_91 5 2 4
beagle_92 5 2 4
beagle_93 5 2 4
beagle_94 5 2 4
beagle_95 5 2 4
beagle_96 5 2 4
beagle_97 5 2 4
beagle_98 5 2 4
beagle_99 5 2 4
beagle_9 5 2 4
Bengal_192 6 1 2
Bengal_193 6 1 2
Bengal_194 6 1 2
Bengal_195 6 1 2
Bengal_196 6 1 2
Bengal_197 6 1 2
Bengal_198 6 1 2
Bengal_199 6 1 2
Bengal_19 6 1 2
Bengal_1 6 1 2
Bengal_200 6 1 2
Bengal_201 6 1 2
Bengal_20 6 1 2
Bengal_21 6 1 2
Bengal_22 6 1 2
Bengal_23 6 1 2
Bengal_24 6 1 2
Bengal_25 6 1 2
Bengal_26 6 1 2
Bengal_27 6 1 2
Bengal_28 6 1 2
Bengal_29 6 1 2
Bengal_2 6 1 2
Bengal_30 6 1 2
Bengal_31 6 1 2
Bengal_32 6 1 2
Bengal_33 6 1 2
Bengal_34 6 1 2
Bengal_35 6 1 2
Bengal_36 6 1 2
Bengal_37 6 1 2
Bengal_38 6 1 2
Bengal_39 6 1 2
Bengal_3 6 1 2
Bengal_40 6 1 2
Bengal_41 6 1 2
Bengal_42 6 1 2
Bengal_43 6 1 2
Bengal_44 6 1 2
Bengal_45 6 1 2
Bengal_46 6 1 2
Bengal_47 6 1 2
Bengal_48 6 1 2
Bengal_49 6 1 2
Bengal_4 6 1 2
Bengal_50 6 1 2
Bengal_51 6 1 2
Bengal_52 6 1 2
Bengal_53 6 1 2
Bengal_54 6 1 2
Bengal_55 6 1 2
Bengal_56 6 1 2
Bengal_57 6 1 2
Bengal_58 6 1 2
Bengal_59 6 1 2
Bengal_5 6 1 2
Bengal_60 6 1 2
Bengal_61 6 1 2
Bengal_62 6 1 2
Bengal_63 6 1 2
Bengal_64 6 1 2
Bengal_65 6 1 2
Bengal_66 6 1 2
Bengal_67 6 1 2
Bengal_68 6 1 2
Bengal_69 6 1 2
Bengal_6 6 1 2
Bengal_70 6 1 2
Bengal_71 6 1 2
Bengal_72 6 1 2
Bengal_73 6 1 2
Bengal_74 6 1 2
Bengal_75 6 1 2
Bengal_76 6 1 2
Bengal_77 6 1 2
Bengal_78 6 1 2
Bengal_79 6 1 2
Bengal_7 6 1 2
Bengal_80 6 1 2
Bengal_81 6 1 2
Bengal_82 6 1 2
Bengal_83 6 1 2
Bengal_84 6 1 2
Bengal_85 6 1 2
Bengal_86 6 1 2
Bengal_87 6 1 2
Bengal_88 6 1 2
Bengal_89 6 1 2
Bengal_8 6 1 2
Bengal_90 6 1 2
Bengal_91 6 1 2
Bengal_92 6 1 2
Bengal_93 6 1 2
Bengal_94 6 1 2
Bengal_95 6 1 2
Bengal_96 6 1 2
Bengal_97 6 1 2
Bengal_98 6 1 2
Bengal_99 6 1 2
Bengal_9 6 1 2
Birman_191 7 1 3
Birman_192 7 1 3
Birman_193 7 1 3
Birman_194 7 1 3
Birman_196 7 1 3
Birman_197 7 1 3
Birman_198 7 1 3
Birman_199 7 1 3
Birman_19 7 1 3
Birman_1 7 1 3
Birman_200 7 1 3
Birman_201 7 1 3
Birman_20 7 1 3
Birman_21 7 1 3
Birman_22 7 1 3
Birman_23 7 1 3
Birman_24 7 1 3
Birman_25 7 1 3
Birman_26 7 1 3
Birman_27 7 1 3
Birman_28 7 1 3
Birman_29 7 1 3
Birman_2 7 1 3
Birman_30 7 1 3
Birman_31 7 1 3
Birman_32 7 1 3
Birman_33 7 1 3
Birman_34 7 1 3
Birman_35 7 1 3
Birman_36 7 1 3
Birman_37 7 1 3
Birman_38 7 1 3
Birman_39 7 1 3
Birman_3 7 1 3
Birman_40 7 1 3
Birman_41 7 1 3
Birman_42 7 1 3
Birman_43 7 1 3
Birman_44 7 1 3
Birman_45 7 1 3
Birman_46 7 1 3
Birman_47 7 1 3
Birman_48 7 1 3
Birman_49 7 1 3
Birman_4 7 1 3
Birman_50 7 1 3
Birman_51 7 1 3
Birman_52 7 1 3
Birman_53 7 1 3
Birman_54 7 1 3
Birman_55 7 1 3
Birman_56 7 1 3
Birman_57 7 1 3
Birman_58 7 1 3
Birman_59 7 1 3
Birman_5 7 1 3
Birman_60 7 1 3
Birman_61 7 1 3
Birman_62 7 1 3
Birman_63 7 1 3
Birman_64 7 1 3
Birman_65 7 1 3
Birman_66 7 1 3
Birman_67 7 1 3
Birman_68 7 1 3
Birman_69 7 1 3
Birman_6 7 1 3
Birman_70 7 1 3
Birman_71 7 1 3
Birman_72 7 1 3
Birman_73 7 1 3
Birman_74 7 1 3
Birman_75 7 1 3
Birman_76 7 1 3
Birman_77 7 1 3
Birman_78 7 1 3
Birman_79 7 1 3
Birman_7 7 1 3
Birman_80 7 1 3
Birman_81 7 1 3
Birman_82 7 1 3
Birman_83 7 1 3
Birman_84 7 1 3
Birman_85 7 1 3
Birman_86 7 1 3
Birman_87 7 1 3
Birman_88 7 1 3
Birman_89 7 1 3
Birman_8 7 1 3
Birman_90 7 1 3
Birman_91 7 1 3
Birman_92 7 1 3
Birman_93 7 1 3
Birman_94 7 1 3
Birman_95 7 1 3
Birman_96 7 1 3
Birman_97 7 1 3
Birman_98 7 1 3
Birman_99 7 1 3
Birman_9 7 1 3
Bombay_200 8 1 4
Bombay_201 8 1 4
Bombay_202 8 1 4
Bombay_204 8 1 4
Bombay_205 8 1 4
Bombay_208 8 1 4
Bombay_20 8 1 4
Bombay_213 8 1 4
Bombay_214 8 1 4
Bombay_215 8 1 4
Bombay_21 8 1 4
Bombay_221 8 1 4
Bombay_23 8 1 4
Bombay_24 8 1 4
Bombay_25 8 1 4
Bombay_26 8 1 4
Bombay_27 8 1 4
Bombay_29 8 1 4
Bombay_2 8 1 4
Bombay_30 8 1 4
Bombay_31 8 1 4
Bombay_33 8 1 4
Bombay_34 8 1 4
Bombay_36 8 1 4
Bombay_37 8 1 4
Bombay_38 8 1 4
Bombay_39 8 1 4
Bombay_3 8 1 4
Bombay_40 8 1 4
Bombay_41 8 1 4
Bombay_42 8 1 4
Bombay_43 8 1 4
Bombay_45 8 1 4
Bombay_46 8 1 4
Bombay_47 8 1 4
Bombay_48 8 1 4
Bombay_49 8 1 4
Bombay_4 8 1 4
Bombay_50 8 1 4
Bombay_52 8 1 4
Bombay_53 8 1 4
Bombay_54 8 1 4
Bombay_55 8 1 4
Bombay_56 8 1 4
Bombay_57 8 1 4
Bombay_58 8 1 4
Bombay_59 8 1 4
Bombay_5 8 1 4
Bombay_60 8 1 4
Bombay_61 8 1 4
Bombay_62 8 1 4
Bombay_63 8 1 4
Bombay_64 8 1 4
Bombay_65 8 1 4
Bombay_66 8 1 4
Bombay_67 8 1 4
Bombay_68 8 1 4
Bombay_6 8 1 4
Bombay_70 8 1 4
Bombay_71 8 1 4
Bombay_72 8 1 4
Bombay_73 8 1 4
Bombay_74 8 1 4
Bombay_75 8 1 4
Bombay_76 8 1 4
Bombay_77 8 1 4
Bombay_78 8 1 4
Bombay_79 8 1 4
Bombay_7 8 1 4
Bombay_80 8 1 4
Bombay_81 8 1 4
Bombay_82 8 1 4
Bombay_83 8 1 4
Bombay_84 8 1 4
Bombay_86 8 1 4
Bombay_87 8 1 4
Bombay_88 8 1 4
Bombay_89 8 1 4
Bombay_8 8 1 4
Bombay_90 8 1 4
Bombay_91 8 1 4
Bombay_93 8 1 4
Bombay_94 8 1 4
Bombay_95 8 1 4
Bombay_96 8 1 4
Bombay_97 8 1 4
Bombay_98 8 1 4
Bombay_9 8 1 4
boxer_191 9 2 5
boxer_192 9 2 5
boxer_193 9 2 5
boxer_194 9 2 5
boxer_195 9 2 5
boxer_196 9 2 5
boxer_197 9 2 5
boxer_198 9 2 5
boxer_199 9 2 5
boxer_19 9 2 5
boxer_1 9 2 5
boxer_200 9 2 5
boxer_20 9 2 5
boxer_21 9 2 5
boxer_22 9 2 5
boxer_23 9 2 5
boxer_24 9 2 5
boxer_25 9 2 5
boxer_26 9 2 5
boxer_27 9 2 5
boxer_28 9 2 5
boxer_29 9 2 5
boxer_2 9 2 5
boxer_30 9 2 5
boxer_31 9 2 5
boxer_32 9 2 5
boxer_33 9 2 5
boxer_34 9 2 5
boxer_35 9 2 5
boxer_36 9 2 5
boxer_37 9 2 5
boxer_38 9 2 5
boxer_39 9 2 5
boxer_3 9 2 5
boxer_40 9 2 5
boxer_41 9 2 5
boxer_42 9 2 5
boxer_43 9 2 5
boxer_44 9 2 5
boxer_45 9 2 5
boxer_46 9 2 5
boxer_47 9 2 5
boxer_48 9 2 5
boxer_49 9 2 5
boxer_4 9 2 5
boxer_50 9 2 5
boxer_51 9 2 5
boxer_52 9 2 5
boxer_53 9 2 5
boxer_54 9 2 5
boxer_55 9 2 5
boxer_56 9 2 5
boxer_57 9 2 5
boxer_58 9 2 5
boxer_59 9 2 5
boxer_5 9 2 5
boxer_60 9 2 5
boxer_61 9 2 5
boxer_62 9 2 5
boxer_63 9 2 5
boxer_64 9 2 5
boxer_65 9 2 5
boxer_66 9 2 5
boxer_67 9 2 5
boxer_68 9 2 5
boxer_69 9 2 5
boxer_6 9 2 5
boxer_70 9 2 5
boxer_71 9 2 5
boxer_72 9 2 5
boxer_73 9 2 5
boxer_74 9 2 5
boxer_75 9 2 5
boxer_76 9 2 5
boxer_77 9 2 5
boxer_78 9 2 5
boxer_79 9 2 5
boxer_7 9 2 5
boxer_80 9 2 5
boxer_81 9 2 5
boxer_83 9 2 5
boxer_84 9 2 5
boxer_85 9 2 5
boxer_86 9 2 5
boxer_87 9 2 5
boxer_88 9 2 5
boxer_89 9 2 5
boxer_8 9 2 5
boxer_90 9 2 5
boxer_91 9 2 5
boxer_92 9 2 5
boxer_93 9 2 5
boxer_94 9 2 5
boxer_95 9 2 5
boxer_96 9 2 5
boxer_97 9 2 5
boxer_98 9 2 5
boxer_99 9 2 5
boxer_9 9 2 5
British_Shorthair_212 10 1 5
British_Shorthair_213 10 1 5
British_Shorthair_218 10 1 5
British_Shorthair_21 10 1 5
British_Shorthair_223 10 1 5
British_Shorthair_22 10 1 5
British_Shorthair_230 10 1 5
British_Shorthair_239 10 1 5
British_Shorthair_241 10 1 5
British_Shorthair_248 10 1 5
British_Shorthair_258 10 1 5
British_Shorthair_25 10 1 5
British_Shorthair_263 10 1 5
British_Shorthair_265 10 1 5
British_Shorthair_266 10 1 5
British_Shorthair_267 10 1 5
British_Shorthair_268 10 1 5
British_Shorthair_269 10 1 5
British_Shorthair_26 10 1 5
British_Shorthair_270 10 1 5
British_Shorthair_271 10 1 5
British_Shorthair_272 10 1 5
British_Shorthair_273 10 1 5
British_Shorthair_274 10 1 5
British_Shorthair_275 10 1 5
British_Shorthair_276 10 1 5
British_Shorthair_277 10 1 5
British_Shorthair_278 10 1 5
British_Shorthair_27 10 1 5
British_Shorthair_28 10 1 5
British_Shorthair_29 10 1 5
British_Shorthair_2 10 1 5
British_Shorthair_30 10 1 5
British_Shorthair_31 10 1 5
British_Shorthair_32 10 1 5
British_Shorthair_33 10 1 5
British_Shorthair_34 10 1 5
British_Shorthair_36 10 1 5
British_Shorthair_37 10 1 5
British_Shorthair_38 10 1 5
British_Shorthair_39 10 1 5
British_Shorthair_3 10 1 5
British_Shorthair_40 10 1 5
British_Shorthair_41 10 1 5
British_Shorthair_42 10 1 5
British_Shorthair_43 10 1 5
British_Shorthair_44 10 1 5
British_Shorthair_45 10 1 5
British_Shorthair_46 10 1 5
British_Shorthair_47 10 1 5
British_Shorthair_48 10 1 5
British_Shorthair_49 10 1 5
British_Shorthair_50 10 1 5
British_Shorthair_51 10 1 5
British_Shorthair_52 10 1 5
British_Shorthair_53 10 1 5
British_Shorthair_54 10 1 5
British_Shorthair_55 10 1 5
British_Shorthair_56 10 1 5
British_Shorthair_57 10 1 5
British_Shorthair_58 10 1 5
British_Shorthair_59 10 1 5
British_Shorthair_60 10 1 5
British_Shorthair_61 10 1 5
British_Shorthair_62 10 1 5
British_Shorthair_63 10 1 5
British_Shorthair_64 10 1 5
British_Shorthair_65 10 1 5
British_Shorthair_66 10 1 5
British_Shorthair_67 10 1 5
British_Shorthair_68 10 1 5
British_Shorthair_6 10 1 5
British_Shorthair_70 10 1 5
British_Shorthair_71 10 1 5
British_Shorthair_72 10 1 5
British_Shorthair_74 10 1 5
British_Shorthair_75 10 1 5
British_Shorthair_77 10 1 5
British_Shorthair_78 10 1 5
British_Shorthair_79 10 1 5
British_Shorthair_82 10 1 5
British_Shorthair_83 10 1 5
British_Shorthair_84 10 1 5
British_Shorthair_85 10 1 5
British_Shorthair_86 10 1 5
British_Shorthair_87 10 1 5
British_Shorthair_88 10 1 5
British_Shorthair_89 10 1 5
British_Shorthair_8 10 1 5
British_Shorthair_90 10 1 5
British_Shorthair_91 10 1 5
British_Shorthair_92 10 1 5
British_Shorthair_93 10 1 5
British_Shorthair_94 10 1 5
British_Shorthair_95 10 1 5
British_Shorthair_96 10 1 5
British_Shorthair_97 10 1 5
British_Shorthair_98 10 1 5
British_Shorthair_99 10 1 5
British_Shorthair_9 10 1 5
chihuahua_191 11 2 6
chihuahua_192 11 2 6
chihuahua_193 11 2 6
chihuahua_194 11 2 6
chihuahua_195 11 2 6
chihuahua_196 11 2 6
chihuahua_197 11 2 6
chihuahua_198 11 2 6
chihuahua_199 11 2 6
chihuahua_19 11 2 6
chihuahua_1 11 2 6
chihuahua_200 11 2 6
chihuahua_20 11 2 6
chihuahua_21 11 2 6
chihuahua_22 11 2 6
chihuahua_23 11 2 6
chihuahua_24 11 2 6
chihuahua_25 11 2 6
chihuahua_26 11 2 6
chihuahua_27 11 2 6
chihuahua_28 11 2 6
chihuahua_29 11 2 6
chihuahua_2 11 2 6
chihuahua_30 11 2 6
chihuahua_31 11 2 6
chihuahua_32 11 2 6
chihuahua_33 11 2 6
chihuahua_34 11 2 6
chihuahua_35 11 2 6
chihuahua_36 11 2 6
chihuahua_37 11 2 6
chihuahua_38 11 2 6
chihuahua_39 11 2 6
chihuahua_3 11 2 6
chihuahua_40 11 2 6
chihuahua_41 11 2 6
chihuahua_42 11 2 6
chihuahua_43 11 2 6
chihuahua_44 11 2 6
chihuahua_45 11 2 6
chihuahua_46 11 2 6
chihuahua_47 11 2 6
chihuahua_48 11 2 6
chihuahua_49 11 2 6
chihuahua_4 11 2 6
chihuahua_50 11 2 6
chihuahua_51 11 2 6
chihuahua_52 11 2 6
chihuahua_53 11 2 6
chihuahua_54 11 2 6
chihuahua_55 11 2 6
chihuahua_56 11 2 6
chihuahua_57 11 2 6
chihuahua_58 11 2 6
chihuahua_59 11 2 6
chihuahua_5 11 2 6
chihuahua_60 11 2 6
chihuahua_61 11 2 6
chihuahua_62 11 2 6
chihuahua_63 11 2 6
